,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现
48265,DD2017071720181630719C3438339,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/1 19:46,A,已出货未退款,已提现
48272,DD20170816749360373227274377,E43A6E078A04172,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/11/1 20:02,A,已出货未退款,已提现
48281,DD20170706075535706F79E28ED44,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017/11/1 20:19,A,已出货未退款,已提现
48290,DD2017070612391143F441D54265C,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/11/1 20:28,A,已出货未退款,已提现
48292,DD201708167493691221240983498,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/1 20:36,A,已出货未退款,已提现
48299,DD2017072008002071ACC43D8560D,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/1 20:52,A,已出货未退款,已提现
48306,DD20170816749368203251687133,E43A6E078A04172,3.0,3.0,250ml维他奶巧克力味,2017/11/1 21:43,A,已出货未退款,已提现
48316,DD201706042037491195A335BE2A4,E43A6E078A04172,3.5,3.5,冰糖雪梨,2017/11/1 22:15,A,已出货未退款,已提现
48318,DD201708167493577208345166776,E43A6E078A04172,5.5,5.5,20g洽洽每日坚果,2017/11/1 22:36,A,已出货未退款,已提现
48323,DD20170810150832687A4BA6B684E,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/1 23:20,A,已出货未退款,已提现
48330,DD2017070918283429BB23E1FC024,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/2 0:33,A,已出货未退款,已提现
48331,DD201708167493043279120825693,E43A6E078A04172,5.0,5.0,85g统一老坛酸菜牛肉面,2017/11/2 0:49,A,已出货未退款,已提现
48332,DD20170702141804179D30AE8CD52,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/2 0:49,A,已出货未退款,已提现
48357,DD201708167493710463038523908,E43A6E078A04172,3.5,3.5,250ml燕塘甜牛奶,2017/11/2 8:50,A,已出货未退款,已提现
48365,DD2017071321070465A962C2A7BF0,E43A6E078A04172,1.0,1.0,小鱼仔,2017/11/2 8:59,A,已出货未退款,已提现
48371,DD201708167493714428497495997,E43A6E078A04172,4.0,4.0,450ml美汁源果粒橙,2017/11/2 9:03,A,已出货未退款,已提现
48378,DD201707180234261367D67B291BA,E43A6E078A04172,3.0,3.0,维他柠檬茶,2017/11/2 9:06,A,已出货未退款,已提现
48384,DD20170815002713118D53745AF3E,E43A6E078A04172,4.0,4.0,脉动,2017/11/2 9:34,A,已出货未退款,已提现
48386,DD201708167493683550009750794,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/2 9:40,A,已出货未退款,已提现
48392,DD201708167493843777440186788,E43A6E078A04172,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/2 9:56,A,已出货未退款,已提现
48397,DD201707110900243897DC14EFCFE,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/2 10:12,A,已出货未退款,已提现
48405,DD20170816749355795763173721,E43A6E078A04172,5.5,5.5,330ml伊利畅意乳酸菌原味,2017/11/2 10:29,A,已出货未退款,已提现
48407,DD201708167493593657823228015,E43A6E078A04172,5.0,5.0,600ml脉动青柠,2017/11/2 10:41,A,已出货未退款,已提现
48430,DD20170706073559961F36CF9C96D,E43A6E078A04172,6.0,6.0,红牛,2017/11/2 11:51,A,已出货未退款,已提现
48438,DD201708167493756883312194532,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/11/2 12:18,A,已出货未退款,已提现
48444,DD201708167493568152243477241,E43A6E078A04172,4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/11/2 12:22,A,已出货未退款,已提现
48451,DD201708167493500841612712719,E43A6E078A04172,7.5,7.5,雀巢咖啡,2017/11/2 12:31,A,已出货未退款,已提现
48468,DD20170715173930726DB90DC2910,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/2 12:59,A,已出货未退款,已提现
48470,DD20170808233308137AED2376EBE,E43A6E078A04172,4.0,4.0,营养快线,2017/11/2 13:12,A,已出货未退款,已提现
48471,DD2017071202594543E94450F7B79,E43A6E078A04172,6.0,6.0,红牛,2017/11/2 13:17,A,已出货未退款,已提现
48473,DD201708167493611229769308145,E43A6E078A04172,4.5,4.5,52g旺旺仙贝,2017/11/2 13:29,A,已出货未退款,已提现
48477,DD20170710185235868E336FB5131,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/11/2 13:46,A,已出货未退款,已提现
48478,DD201708167493477401281303026,E43A6E078A04172,11.0,11.0,100g*5瓶益力多,2017/11/2 13:55,A,已出货未退款,已提现
48485,DD20170816749366010229263029,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/2 14:10,A,已出货未退款,已提现
48488,DD201708167493810838282145132,E43A6E078A04172,2.5,2.5,145ml旺仔牛奶盒装,2017/11/2 14:17,A,已出货未退款,已提现
48504,DD2017071913023912516A8658F9D,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/2 14:40,A,已出货未退款,已提现
48508,DD2017082217582828B4DE39A19BC,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/2 14:54,A,已出货未退款,已提现
48521,DD201708167493633940358417256,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/2 15:16,A,已出货未退款,已提现
48527,DD20170706073529528C5FEC545BE,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/2 15:34,A,已出货未退款,已提现
48544,DD20170823231101582CFBC970DAE,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017/11/2 16:10,A,已出货未退款,已提现
48549,DD2017081410471561F0166DF830A,E43A6E078A04172,2.5,2.5,伊利纯牛奶,2017/11/2 16:15,A,已出货未退款,已提现
48568,DD201707021537596641BF9A62DD4,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/2 17:18,A,已出货未退款,已提现
48579,DD20170724040355307265B654B45,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/2 17:28,A,已出货未退款,已提现
48596,DD2017080619324478EEF99C411AD,E43A6E078A04172,4.0,4.0,脉动,2017/11/2 18:43,A,已出货未退款,已提现
48600,DD201707090729068492D40857C57,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/2 19:04,A,已出货未退款,已提现
48604,DD20170730212952841398C21F160,E43A6E078A04172,2.5,2.5,雪碧最新款,2017/11/2 19:25,A,已出货未退款,已提现
48615,DD2017081519555391E14BE919DA8,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/2 20:39,A,已出货未退款,已提现
48628,DD2017070612162217F1B3469B795,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/3 1:33,A,已出货未退款,已提现
48656,DD201708291742005098E1917E458,E43A6E078A04172,2.0,2.0,怡宝,2017/11/3 8:57,A,已出货未退款,已提现
48657,DD2017071207444665EC4402F188A,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/3 8:59,A,已出货未退款,已提现
48666,DD201708167493463310582413867,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/11/3 10:19,A,已出货未退款,已提现
48674,DD201708167493745992765830364,E43A6E078A04172,5.5,5.5,250ml红牛,2017/11/3 10:50,A,已出货未退款,已提现
48677,DD2017082216001284453E9A9D2EB,E43A6E078A04172,4.0,4.0,营养快线,2017/11/3 11:01,A,已出货未退款,已提现
48681,DD2017071023143587BBE8F214460,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/3 11:23,A,已出货未退款,已提现
48683,DD20170816749353453906396656,E43A6E078A04172,6.0,6.0,12g劲仔小鱼麻辣味,2017/11/3 11:48,A,已出货未退款,已提现
48700,DD20170729152808735780B11EE78,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/3 14:01,A,已出货未退款,已提现
48722,DD2017071419165389BA053B3C537,E43A6E078A04172,10.0,10.0,口味王槟榔（绿）,2017/11/3 16:04,A,已出货未退款,已提现
48728,DD201708167493459409478104081,E43A6E078A04172,3.0,3.0,250ml维他奶巧克力味,2017/11/3 16:44,A,已出货未退款,已提现
48749,DD20170627174409567FC88A03A76,E43A6E078A04172,4.0,4.0,营养快线,2017/11/3 19:02,A,已出货未退款,已提现
48779,DD201708167493716390804350768,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/11/4 8:00,A,已出货未退款,已提现
48786,DD20170711102256986BF0268B125,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/4 8:18,A,已出货未退款,已提现
48801,DD201708167493685009694710839,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/4 8:52,A,已出货未退款,已提现
48803,DD201708167493803182164201041,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/11/4 8:53,A,已出货未退款,已提现
48808,DD201708167493700484915794521,E43A6E078A04172,2.8,2.8,旺仔牛奶,2017/11/4 8:58,A,已出货未退款,已提现
48831,DD2017081674930475043463178916,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/4 9:17,A,已出货未退款,已提现
48832,DD201708167493551051975103701,E43A6E078A04172,6.0,6.0,卫龙亲嘴烧红烧牛肉味,2017/11/4 9:17,A,已出货未退款,已提现
48840,DD2017071416252461D1BE82946B4,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/4 9:20,A,已出货未退款,已提现
48852,DD2017071801513698AB7578963C8,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/11/4 9:44,A,已出货未退款,已提现
48862,DD2017071207350167386298A9D48,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/4 10:04,A,已出货未退款,已提现
48863,DD201708167493656692190507803,E43A6E078A04172,3.8,3.8,110g顺宝九制话梅,2017/11/4 10:10,A,已出货未退款,已提现
48872,DD2017062413235939A2A91777AC5,E43A6E078A04172,4.0,4.0,脉动,2017/11/4 10:36,A,已出货未退款,已提现
48900,DD201708167493393724577033536,E43A6E078A04172,5.0,5.0,220g宝丰龙龟苓膏,2017/11/4 11:44,A,已出货未退款,已提现
48903,DD2017071017445671C9C5F20A2F4,E43A6E078A04172,3.0,3.0,可口可乐最新款,2017/11/4 11:49,A,已出货未退款,已提现
48905,DD201708167493618505941457366,E43A6E078A04172,12.5,12.5,100g*5瓶益力多,2017/11/4 12:03,A,已出货未退款,已提现
48911,DD201708167493466831001521968,E43A6E078A04172,15.0,15.0,500ml统一阿萨姆奶茶,2017/11/4 12:16,A,已出货未退款,已提现
48914,DD2017081674933375451739321,E43A6E078A04172,6.5,6.5,250ml红牛,2017/11/4 12:19,A,已出货未退款,已提现
48920,DD2017071816071385135B6870622,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/4 12:22,A,已出货未退款,已提现
48940,DD20170629090828556818E3FEACD,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/4 13:21,A,已出货未退款,已提现
48942,DD20170819135227141C49AEC07E5,E43A6E078A04172,3.0,3.0,卫龙大面筋,2017/11/4 13:34,A,已出货未退款,已提现
48948,DD20170718182532183EA1FD10CFE,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017/11/4 14:07,A,已出货未退款,已提现
48969,DD20170622164425768FEB100EC89,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/11/4 15:04,A,已出货未退款,已提现
48985,DD2017071520403082D19A75F0E25,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/11/4 15:18,A,已出货未退款,已提现
48993,DD2017081674936122664512551,E43A6E078A04172,3.0,3.0,600ml可口可乐,2017/11/4 15:36,A,已出货未退款,已提现
48995,DD201708167493510570386976685,E43A6E078A04172,7.0,7.0,80g马赛克香蕉片,2017/11/4 15:37,A,已出货未退款,已提现
48997,DD201707200023185274A08087F28,E43A6E078A04172,6.0,6.0,雀巢咖啡,2017/11/4 15:39,A,已出货未退款,已提现
49007,DD2017070613371298C8261FAF822,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/11/4 15:56,A,已出货未退款,已提现
49013,DD2017062309095670B0B20332911,E43A6E078A04172,4.0,4.0,银鹭八宝粥,2017/11/4 16:03,A,已出货未退款,已提现
49021,DD2017081674930300110407925269,E43A6E078A04172,12.0,12.0,330ml伊利畅意乳酸菌原味,2017/11/4 16:11,A,已出货未退款,已提现
49029,DD201708167493560961372885744,E43A6E078A04172,5.5,5.5,农夫果园,2017/11/4 16:17,A,已出货未退款,已提现
49053,DD20170816749346478615076309,E43A6E078A04172,21.0,21.0,雪碧,2017/11/4 16:37,A,已出货未退款,已提现
49067,DD2017072816241563FA0F8516098,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/11/4 16:55,A,已出货未退款,已提现
49084,DD201708167493534329550389466,E43A6E078A04172,6.0,6.0,劲仔小鱼（麻辣味）,2017/11/4 17:16,A,已出货未退款,已提现
49086,DD201708167493692895957982303,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/11/4 17:19,A,已出货未退款,已提现
49105,DD201708167493115631586881117,E43A6E078A04172,2.0,2.0,145ml旺仔牛奶盒装,2017/11/4 17:49,A,已出货未退款,已提现
49106,DD201708167493540955174505638,E43A6E078A04172,6.0,6.0,55g奥利奥原味芝士饼干,2017/11/4 17:49,A,已出货未退款,已提现
49110,DD2017071417513848F66484CCBFD,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/11/4 17:53,A,已出货未退款,已提现
49120,DD20170725151936773E804E6CCE6,E43A6E078A04172,3.0,3.0,卫龙大面筋,2017/11/4 18:10,A,已出货未退款,已提现
49126,DD201708167493645544493101378,E43A6E078A04172,3.5,3.5,500ml加多宝,2017/11/4 18:21,A,已出货未退款,已提现
49128,DD201708167493636294481532991,E43A6E078A04172,4.0,4.0,55g奥利奥原味芝士饼干,2017/11/4 18:23,A,已出货未退款,已提现
49137,DD20170720134618855DAAD71EBA3,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/4 18:28,A,已出货未退款,已提现
49159,DD2017070718224710205E55D697C,E43A6E078A04172,1.5,1.5,香豆干,2017/11/4 19:08,A,已出货未退款,已提现
49161,DD20170806104716367B7EEA4FBFB,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/4 19:10,A,已出货未退款,已提现
49164,DD2017072121011628901E2230883,E43A6E078A04172,3.0,3.0,可口可乐最新款,2017/11/4 19:18,A,已出货未退款,已提现
49168,DD2017072120584137438C9F4E6D9,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/4 19:28,A,已出货未退款,已提现
49169,DD201708167493514885126589249,E43A6E078A04172,6.8,6.8,50g马赛克手撕鱿鱼条,2017/11/4 19:35,A,已出货未退款,已提现
49177,DD201708167493702955091587874,E43A6E078A04172,5.5,5.5,205g伊利安慕希原味,2017/11/4 20:06,A,已出货未退款,已提现
49190,DD2017080708355331031EE0A1294,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/4 20:47,A,已出货未退款,已提现
49248,DD201708167493816638481647301,E43A6E078A04172,7.5,7.5,12g劲仔小鱼麻辣味,2017/11/5 9:07,A,已出货未退款,已提现
49250,DD201708167493789174182434192,E43A6E078A04172,5.5,5.5,85g统一老坛酸菜牛肉面,2017/11/5 9:10,A,已出货未退款,已提现
49270,DD20170816749356698126511678,E43A6E078A04172,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/11/5 9:25,A,已出货未退款,已提现
49279,DD201707132158153622F66871A32,E43A6E078A04172,1.0,1.0,小鱼仔,2017/11/5 9:32,A,已出货未退款,已提现
49282,DD2017070212074974801CB9FA78A,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/5 9:48,A,已出货未退款,已提现
49285,DD2017071418392151075BDD939E7,E43A6E078A04172,3.0,3.0,雪碧（500ml）,2017/11/5 9:55,A,已出货未退款,已提现
49294,DD2017061920121585719965B40BE,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/5 10:33,A,已出货未退款,已提现
49302,DD201708167493589924279855229,E43A6E078A04172,4.5,4.5,50g上好佳田园薯片番茄味,2017/11/5 11:01,A,已出货未退款,已提现
49309,DD201706171701528742A78D838D0,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/11/5 11:32,A,已出货未退款,已提现
49314,DD20170720121110972D8DC752C26,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/5 11:39,A,已出货未退款,已提现
49320,DD20170607122512838802AA2B50D,E43A6E078A04172,4.0,4.0,东鹏特饮,2017/11/5 12:05,A,已出货未退款,已提现
49335,DD201708167493419895616587901,E43A6E078A04172,2.0,2.0,145ml旺仔牛奶盒装,2017/11/5 12:13,A,已出货未退款,已提现
49341,DD201708167493638994290880567,E43A6E078A04172,4.5,4.5,68g好丽友巧克力派2枚,2017/11/5 12:16,A,已出货未退款,已提现
49354,DD201708167493681550638045343,E43A6E078A04172,4.0,4.0,150g健能酸奶原味,2017/11/5 12:20,A,已出货未退款,已提现
49363,DD2017081674933299879622783,E43A6E078A04172,2.5,2.5,250ml维他奶巧克力味,2017/11/5 12:23,A,已出货未退款,已提现
49380,DD201708167493802877238683459,E43A6E078A04172,2.4,2.4,20g咪咪虾条马来西亚风味,2017/11/5 12:41,A,已出货未退款,已提现
49381,DD2017081674930581657672187962,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/11/5 12:41,A,已出货未退款,已提现
49389,DD201708167493904375325027787,E43A6E078A04172,1.5,1.5,12g劲仔小鱼麻辣味,2017/11/5 12:48,A,已出货未退款,已提现
49394,DD201708167493686135143577975,E43A6E078A04172,4.0,4.0,450ml美汁源果粒橙,2017/11/5 13:01,A,已出货未退款,已提现
49405,DD2017071017510226C9A8B986268,E43A6E078A04172,6.0,6.0,红牛,2017/11/5 13:11,A,已出货未退款,已提现
49427,DD201708167493604437286627929,E43A6E078A04172,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/11/5 14:31,A,已出货未退款,已提现
49429,DD201708167493814246217863827,E43A6E078A04172,3.5,3.5,600ml可口可乐,2017/11/5 14:33,A,已出货未退款,已提现
49453,DD20170613075536455606FFC5D3C,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/11/5 15:15,A,已出货未退款,已提现
49458,DD201708167493525710545826261,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017/11/5 15:30,A,已出货未退款,已提现
49466,DD201708167493580437740953814,E43A6E078A04172,5.0,5.0,600ml脉动青柠,2017/11/5 15:44,A,已出货未退款,已提现
49472,DD201708167493593847356097396,E43A6E078A04172,5.0,5.0,30g无穷农场盐_鸡蛋,2017/11/5 15:53,A,已出货未退款,已提现
49482,DD201708211303205436243EC19BB,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/5 16:00,A,已出货未退款,已提现
49490,DD201708167493790488083760131,E43A6E078A04172,4.5,4.5,40g呀土豆薯片滋香烤鸡味,2017/11/5 16:08,A,已出货未退款,已提现
49499,DD2017061011405034385DDE0E5EF,E43A6E078A04172,2.5,2.5,可口可乐最新款,2017/11/5 16:15,A,已出货未退款,已提现
49525,DD201708167493769657441364736,E43A6E078A04172,6.5,6.5,123gUFO炒面XO酱海鲜风味,2017/11/5 16:40,A,已出货未退款,已提现
49526,DD201708167493137491598860177,E43A6E078A04172,4.5,4.5,500ml加多宝,2017/11/5 16:40,A,已出货未退款,已提现
49527,DD201708167493148582242055474,E43A6E078A04172,4.0,4.0,80g香飘飘椰果奶茶麦香味,2017/11/5 16:40,A,已出货未退款,已提现
49533,DD201708167493548928710930408,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/11/5 16:50,A,已出货未退款,已提现
49536,DD201708167493625155030724477,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/11/5 16:52,A,已出货未退款,已提现
49544,DD201708167493797543496162243,E43A6E078A04172,5.5,5.5,205g伊利安慕希原味,2017/11/5 17:03,A,已出货未退款,已提现
49571,DD201708167493698053349617485,E43A6E078A04172,4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/5 17:44,A,已出货未退款,已提现
49575,DD2017080513554453090688A2EC3,E43A6E078A04172,1.5,1.5,鸭翅,2017/11/5 17:49,A,已出货未退款,已提现
49576,DD2017061318130686A529849909F,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/11/5 17:50,A,已出货未退款,已提现
49586,DD201708167493517820974024993,E43A6E078A04172,6.5,6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/11/5 17:58,A,已出货未退款,已提现
49612,DD201708167493778904272770124,E43A6E078A04172,6.0,6.0,13g无穷烤鸡小腿蜂蜜味,2017/11/5 18:18,A,已出货未退款,已提现
49616,DD201708167493594653820981622,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/11/5 18:20,A,已出货未退款,已提现
49621,DD20170816749327036543177222,E43A6E078A04172,4.5,4.5,250ml燕塘原味酸奶,2017/11/5 18:24,A,已出货未退款,已提现
49622,DD2017081674930644369641790616,E43A6E078A04172,1.8,1.8,600ml雪碧,2017/11/5 18:24,A,已出货未退款,已提现
49632,DD201708167493765526874356396,E43A6E078A04172,2.0,2.0,10g越南LIPO奶味面包干,2017/11/5 18:28,A,已出货未退款,已提现
49646,DD201708167493735320035741184,E43A6E078A04172,2.5,2.5,250ml维他柠檬茶,2017/11/5 18:43,A,已出货未退款,已提现
